protein_id,phi_mean,phi_std,psi_mean,psi_std,rsa_mean,rsa_std,contact_number_mean,contact_number_std,long_range_contacts_mean,betweenness_centrality_mean,core_mean,plddt_mean_mean,plddt_mean_std,disorder_proxy_mean,is_helix_mean,is_sheet_mean,is_coil_mean,label,long_range_norm,charged_fraction,polar_fraction,hydrophobic_fraction,contact_order,graph_density,total_sasa,length,contact_density,mean_entropy,variance_entropy,std_entropy,skew_entropy,pct_conserved,pct_variable,cysteine_count,cysteine_fraction,has_4plus_cys,is_short
negative_1327,-56.283627,59.029564,42.736935,74.37355,0.75568783,0.160511,5.735192,1.7639301,0.0,0.12517539,0.0,50.42812,14.791313,0.867595818815331,0.4006968641114982,0.0,0.5993031358885017,0,0.0,0.2648083623693379,0.205574912891986,0.4738675958188153,13.167941,0.0179899497487437,6549.0,287.0,34.564762,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_4339,-69.00568,66.63861,77.32127,85.974976,0.42631245,0.28359914,9.624113,3.6221652,2.113475,0.029699108,0.3191489361702128,85.061325,15.842669,0.0969267139479905,0.0543735224586288,0.3853427895981087,0.5602836879432624,0,185.78334,0.2033096926713948,0.3806146572104019,0.3321513002364066,47.01729,0.0100502512562814,17982.0,846.0,99.34033,0.0,0.0,0.0,0.0,0.0,0.0,86,0.1016548463356974,1,0
negative_6014,-74.07978,52.286743,46.55459,86.82455,0.302637,0.294335,10.031104,3.2791653,3.141524,0.011827558,0.5287713841368584,89.41919,15.148702,0.0964230171073094,0.270606531881804,0.2099533437013997,0.5194401244167963,0,201.37363,0.2317262830482115,0.2690513219284603,0.4105754276827372,12.005769,0.0174874371859296,14485.5,643.0,30.415379,0.4077794705413471,0.0049960430957902,0.0706826930428534,0.4354371523882723,0.1666666666666666,0.1666666666666666,4,0.006220839813374806,1,0
negative_6873,-81.7948,60.64435,89.7708,66.95029,0.50042605,0.29638633,8.264,3.0488498,2.944,0.028796736,0.26,52.08396,13.127219,0.916,0.072,0.432,0.496,0,89.060974,0.136,0.416,0.396,10.739775,0.0323115577889447,5404.5,250.0,23.266827,0.0693666944859282,0.0001404332025367,0.0118504515752229,1.0529242115235,0.0212765957446808,0.0,9,0.036,1,1
negative_4606,-78.87778,57.199726,69.47981,85.429756,0.2976827,0.27707258,9.780908,2.928973,3.7871675,0.009646459,0.5242566510172144,85.305115,19.071068,0.1643192488262911,0.1408450704225352,0.3442879499217527,0.514866979655712,0,247.42078,0.2269170579029734,0.2738654147104851,0.4115805946791862,10.271267,0.0170351758793969,14839.5,639.0,26.246725,0.0303049395508121,0.0001084510023556,0.0104139811002161,1.4265998458383382,0.0229885057471264,0.5363984674329502,8,0.012519561815336464,1,0
negative_2908,-65.60739,53.88962,33.355644,87.95297,0.40454668,0.32243308,8.793775,3.1049798,2.1400778,0.025519522,0.3929961089494163,87.84296,18.102772,0.1750972762645914,0.4552529182879377,0.1050583657587548,0.4396887159533074,0,62.54424,0.2295719844357976,0.2840466926070039,0.4202334630350194,16.973732,0.0335175879396984,5995.5,257.0,25.346392,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0038910505836575876,0,1
negative_4757,-76.24338,62.540264,86.141174,79.282585,0.47182375,0.31657454,9.117647,3.489792,3.5882354,0.026906319,0.3235294117647059,78.06331,18.38396,0.3088235294117647,0.088235294117647,0.3382352941176471,0.5735294117647058,0,53.522575,0.1176470588235294,0.3161764705882353,0.4852941176470588,8.776397,0.0647738693467336,3045.0,136.0,17.225687,0.0227614132183612,1.7461054937267688e-05,0.0041786427147182,1.1690480756342223,0.0053475935828877,0.0828877005347593,4,0.029411764705882353,1,1
negative_4883,-66.547424,65.08547,55.343132,87.059845,0.5401785,0.33569926,7.416309,3.0967329,1.4592274,0.04899079,0.2703862660944206,72.29464,22.446682,0.4055793991416309,0.3175965665236051,0.1051502145922746,0.5772532188841202,0,91.689804,0.3133047210300429,0.1952789699570815,0.4248927038626609,18.36309,0.0183919597989949,10729.5,466.0,34.54162,0.0387568134241178,0.0002143775252045,0.0146416366982841,2.168907575699223,0.0364583333333333,0.6927083333333334,4,0.008583690987124463,1,0
negative_713,-77.53168,45.546474,37.381035,82.9983,0.27999806,0.2684718,9.806034,2.5701993,3.3965516,0.011021579,0.5452586206896551,88.8569,11.777408,0.0926724137931034,0.3922413793103448,0.1961206896551724,0.4116379310344827,0,160.71735,0.2758620689655172,0.2650862068965517,0.3943965517241379,7.678509,0.0221608040201005,11035.5,464.0,22.450417,0.0217569594305819,6.272612788212614e-06,0.0025045184743204,0.7964551369421509,0.0,0.8560606060606061,10,0.021551724137931036,1,0
negative_7301,-58.230133,72.20206,51.217808,90.73182,0.60180324,0.28089076,7.150685,2.633498,0.98630136,0.06454863,0.1506849315068493,64.05672,8.596611,0.6575342465753424,0.2328767123287671,0.136986301369863,0.6301369863013698,0,10.068964,0.1917808219178082,0.1643835616438356,0.5068493150684932,9.697889,0.0931658291457286,1624.5,73.0,20.265781,0.0216065043684835,3.36445847513548e-05,0.00580039522372,0.5087095922347518,0.2702020202020202,0.0025252525252525,0,0.0,0,1
negative_4672,-69.5511,60.846775,94.01434,63.982655,0.7261903,0.24217033,5.977941,2.412963,0.7941176,0.057587385,0.0514705882352941,61.8218,17.62326,0.6397058823529411,0.125,0.1176470588235294,0.7573529411764706,0,36.132835,0.1691176470588235,0.3455882352941176,0.4264705882352941,14.6741495,0.0213567839195979,5910.0,272.0,30.661676,0.022191895606317,2.27437608591446e-05,0.004769041922561,3.0174459781110814,0.0025974025974025,0.8597402597402597,2,0.007352941176470588,0,1
negative_7206,-59.20269,48.45611,-3.7768817,70.63616,0.41027233,0.30245095,8.505377,2.5748205,1.4731183,0.027035238,0.3709677419354839,87.7029,15.911582,0.1720430107526881,0.6881720430107527,0.0,0.3118279569892473,0,32.214912,0.1989247311827957,0.3279569892473118,0.4032258064516129,15.487463,0.0512060301507537,4219.5,186.0,21.58101,0.4298541677846175,0.0002862343128191,0.0169184607106893,0.2328265976911691,1.0,0.0,2,0.010752688172043012,0,1
negative_1767,-36.589928,102.37959,105.35323,59.046265,0.90320927,0.097651094,4.1007195,0.44632417,0.0,0.16477871,0.0,39.755936,10.154915,0.9640287769784172,0.014388489208633,0.0,0.9856115107913668,0,0.0,0.3093525179856115,0.0899280575539568,0.356115107913669,25.15306,0.0149748743718592,5959.5,278.0,56.11626,0.4966838418881706,0.0002863983964764,0.016923309264929,0.5611983939459106,0.0,1.0,0,0.0,0,1
negative_4543,-73.227806,47.313374,42.52861,84.686386,0.393282,0.29922262,8.973262,3.0622377,2.3850267,0.0146854175,0.3957219251336898,79.12428,21.524977,0.2647058823529412,0.3529411764705882,0.0588235294117647,0.5882352941176471,0,99.406425,0.1577540106951871,0.2860962566844919,0.5,10.333706,0.0263316582914572,8145.0,374.0,22.852936,0.0,0.0,0.0,0.0,0.0,0.0,11,0.029411764705882353,1,1
negative_3211,-75.408455,63.0374,83.19304,85.56028,0.42625305,0.34310013,8.945273,3.6745055,3.2139304,0.024787368,0.4029850746268656,86.63438,18.52058,0.1940298507462686,0.0497512437810945,0.2686567164179104,0.681592039800995,0,72.2169,0.1791044776119403,0.3532338308457711,0.3930348258706467,15.04051,0.0462311557788944,4530.0,201.0,21.584974,0.0,0.0,0.0,0.0,0.0,0.0,6,0.029850746268656716,1,1
negative_3227,-64.338974,53.327106,29.313492,86.60948,0.31519789,0.29629266,9.8115635,3.1491594,2.7708778,0.01354344,0.5203426124197003,83.21722,18.808725,0.1798715203426124,0.4004282655246253,0.0792291220556745,0.5203426124197003,0,131.8852,0.1820128479657387,0.2633832976445396,0.4411134903640257,9.085549,0.0235175879396984,10455.0,467.0,21.832397,0.0,0.0,0.0,0.0,0.0,0.0,4,0.008565310492505354,1,0
negative_1517,-66.683334,44.06972,-18.872917,52.274654,0.50045794,0.26825157,8.291667,2.044522,0.8472222,0.024762796,0.2291666666666666,46.23458,5.2379007,1.0,0.7916666666666666,0.0,0.2083333333333333,0,14.713566,0.1388888888888889,0.2430555555555555,0.5486111111111112,5.8044124,0.0599497487437185,3112.5,144.0,15.718077,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_3743,-82.76284,52.934093,76.26673,80.931786,0.31084383,0.27955163,9.79572,2.8791127,3.3268483,0.007824208,0.5068093385214008,87.51541,12.31791,0.0846303501945525,0.117704280155642,0.4377431906614786,0.4445525291828793,0,349.13202,0.2188715953307393,0.2772373540856031,0.438715953307393,12.603531,0.0092964824120603,23757.0,1028.0,32.41743,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0029182879377431907,0,0
negative_203,-86.22398,56.179417,88.70403,71.38562,0.40511313,0.34752032,9.300448,3.9199116,3.5560539,0.013403505,0.452914798206278,77.534996,24.433105,0.3071748878923767,0.0246636771300448,0.405829596412556,0.5695067264573991,0,170.52939,0.2511210762331838,0.2556053811659193,0.3946188340807174,11.710834,0.0209547738693467,10071.0,446.0,24.006893,0.0,0.0,0.0,0.0,0.0,0.0,6,0.013452914798206279,1,0
negative_4298,-65.09509,44.140377,19.824524,78.19591,0.5190073,0.2873775,7.613079,2.353382,0.70299727,0.0476877,0.2125340599455041,73.196625,19.878752,0.3405994550408719,0.4850136239782016,0.0108991825613079,0.5040871934604905,0,33.88904,0.3705722070844686,0.1798365122615803,0.3869209809264305,9.314783,0.0220100502512562,8509.5,367.0,28.185299,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_2933,-72.19818,52.06061,48.642075,83.24853,0.28927192,0.29889604,9.714286,3.0441933,3.2987013,0.012474604,0.5714285714285714,94.30047,12.436291,0.0675324675324675,0.3324675324675324,0.1402597402597402,0.5272727272727272,0,130.73528,0.2519480519480519,0.2987012987012987,0.4,12.643594,0.0292964824120603,9067.5,385.0,21.716473,0.0,0.0,0.0,0.0,0.0,0.0,6,0.015584415584415584,1,1
negative_6506,-53.63247,90.402054,50.17143,76.32286,0.80399793,0.13764831,5.428571,1.6094178,0.0,0.12910913,0.0,58.213898,11.794826,0.8441558441558441,0.2597402597402597,0.0,0.7402597402597403,0,0.0,0.1688311688311688,0.3376623376623376,0.4285714285714285,13.451751,0.0644221105527638,1732.5,77.0,33.987885,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012987012987012988,0,1
negative_806,-63.34,24.956545,-39.190643,27.64257,0.59395504,0.12892662,7.9096775,0.5134784,0.0,0.08195342,0.0,86.98477,13.009684,0.1225806451612903,0.967741935483871,0.0,0.032258064516129,0,0.0,0.2516129032258064,0.1870967741935484,0.3967741935483871,62.440636,0.0229145728643216,6873.0,310.0,111.53594,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_1983,-78.580765,59.914,87.87372,72.909355,0.5029623,0.321537,8.006411,3.080896,2.4807692,0.023738028,0.2724358974358974,67.29525,27.167662,0.4487179487179487,0.0833333333333333,0.3653846153846153,0.5512820512820513,0,96.67252,0.0865384615384615,0.3621794871794871,0.4743589743589743,10.651639,0.0256783919597989,6898.5,312.0,24.434168,0.0,0.0,0.0,0.0,0.0,0.0,3,0.009615384615384616,0,1
negative_6253,-89.58324,58.916332,88.184395,78.27704,0.39252144,0.30036598,9.306358,3.195894,3.2601156,0.020109758,0.3872832369942196,90.112076,12.347915,0.0693641618497109,0.0462427745664739,0.4046242774566474,0.5491329479768786,0,60.60372,0.1445086705202312,0.3294797687861271,0.4624277456647399,5.554432,0.05321608040201,3865.5,173.0,16.003586,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_7035,-60.193466,88.34461,104.93166,64.63859,0.58957595,0.3402046,7.3768845,3.5638006,2.6331658,0.06650568,0.2311557788944723,74.614975,21.916893,0.4623115577889447,0.0452261306532663,0.2613065326633166,0.6934673366834171,0,71.032684,0.1206030150753768,0.3567839195979899,0.4673366834170854,18.502556,0.0365326633165829,4248.0,199.0,28.41784,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_2370,-70.71808,59.775967,65.23414,81.83893,0.4370638,0.33873102,8.41767,3.377202,2.626506,0.027933203,0.393574297188755,82.636826,19.00413,0.2489959839357429,0.2248995983935743,0.2008032128514056,0.5742971887550201,0,77.693695,0.3172690763052209,0.180722891566265,0.4497991967871486,13.569566,0.038643216080402,6007.5,249.0,22.277988,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01606425702811245,1,1
negative_5444,-77.11103,64.79906,82.27359,78.23333,0.29813442,0.28372946,10.902564,3.3533537,5.8974357,0.013198506,0.5051282051282051,91.68557,13.966488,0.1025641025641025,0.0846153846153846,0.4871794871794871,0.4282051282051282,0,210.95953,0.1564102564102564,0.3948717948717948,0.3641025641025641,12.71895,0.0269346733668341,8553.0,390.0,22.608986,0.0,0.0,0.0,0.0,0.0,0.0,11,0.028205128205128206,1,1
negative_952,-72.957436,72.801315,99.10173,74.759026,0.6826653,0.32329693,6.269896,3.288737,1.4048443,0.08344025,0.1591695501730103,68.87692,20.387486,0.5986159169550173,0.0761245674740484,0.1418685121107266,0.7820069204152249,0,64.75385,0.1903114186851211,0.2768166089965398,0.4498269896193771,19.155212,0.0195979899497487,6297.0,289.0,33.299496,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01384083044982699,1,1
negative_3673,-50.779743,82.424736,80.04052,74.65536,0.8241374,0.1757129,4.913793,1.6066365,0.04310345,0.13905759,0.021551724137931,53.044052,10.0770645,0.9008620689655172,0.1551724137931034,0.0086206896551724,0.8362068965517241,0,2.0350873,0.1594827586206896,0.25,0.5129310344827587,14.718353,0.0199497487437185,5037.0,232.0,35.484127,0.0,0.0,0.0,0.0,0.0,0.0,2,0.008620689655172414,0,1
negative_124,-47.341732,92.72034,49.247242,79.45915,0.7582351,0.19698773,5.7322836,2.0719166,0.15748031,0.08025297,0.0236220472440944,45.940945,18.23898,0.8503937007874016,0.3779527559055118,0.0,0.6220472440944882,0,3.4890103,0.0629921259842519,0.3937007874015748,0.4409448818897638,10.201342,0.0451256281407035,2596.5,127.0,26.824749,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007874015748031496,0,1
negative_3357,-63.8125,72.011284,64.1505,78.03491,0.60859466,0.32451114,6.84,3.0841465,1.11,0.06629105,0.19,70.1615,17.953018,0.51,0.265,0.045,0.69,0,32.456135,0.155,0.38,0.39,13.115482,0.0390452261306532,4246.5,200.0,24.848686,0.0,0.0,0.0,0.0,0.0,0.0,10,0.05,1,1
negative_4074,-79.97526,59.33047,82.2,89.537575,0.3732024,0.31678098,9.56701,3.5334294,3.226804,0.020765172,0.4381443298969072,87.460205,15.430274,0.1443298969072164,0.0773195876288659,0.4020618556701031,0.520618556701031,0,65.43319,0.1494845360824742,0.3195876288659793,0.4432989690721649,12.199589,0.0507537688442211,4177.5,194.0,18.739607,0.0,0.0,0.0,0.0,0.0,0.0,6,0.030927835051546393,1,1
negative_1168,-74.75398,51.522106,40.842655,86.69308,0.26311952,0.27013823,10.166371,3.0001068,3.6353981,0.009489259,0.5787610619469027,92.00683,14.311199,0.0619469026548672,0.3345132743362832,0.1876106194690265,0.4778761061946903,0,202.03864,0.2230088495575221,0.2867256637168142,0.4141592920353982,9.85189,0.0201005025125628,12946.5,565.0,23.74875,4.461940652705226e-11,0.0,0.0,0.0,1.0,0.0,10,0.017699115044247787,1,0
negative_3854,-62.01839,52.37623,44.616737,68.75306,0.7469115,0.17569421,6.078512,1.7152444,0.0,0.11037761,0.006198347107438,34.02029,6.3901324,1.0,0.3388429752066115,0.024793388429752,0.6363636363636364,0,0.0,0.2479338842975206,0.1942148760330578,0.4566115702479338,10.786512,0.0117587939698492,10896.0,484.0,34.873936,0.040118799181169,6.907177758342039e-05,0.0083109432427023,3.0309265203232822,0.0160427807486631,0.2032085561497326,3,0.006198347107438017,0,0
negative_4818,-79.502975,55.841976,77.694466,85.02169,0.47706676,0.3387656,8.561702,3.7347155,2.8680851,0.024460163,0.3106382978723404,76.585106,20.970009,0.3617021276595745,0.1531914893617021,0.2638297872340425,0.5829787234042553,0,78.72266,0.1404255319148936,0.3191489361702128,0.4808510638297872,11.608069,0.0364321608040201,5095.5,235.0,21.74011,0.0465513307196389,0.0001236758651905,0.0111209651195626,2.7526996550352743,0.0129032258064516,0.6,12,0.05106382978723404,1,1
negative_1868,-73.44337,59.793755,74.13365,82.19046,0.42829043,0.33215287,8.436019,3.3856525,2.843602,0.01757031,0.3767772511848341,73.81405,27.574566,0.3009478672985782,0.1421800947867298,0.3412322274881517,0.5165876777251185,0,142.24718,0.1753554502369668,0.3625592417061611,0.4004739336492891,11.645559,0.0243718592964824,9475.5,422.0,24.149597,0.0,0.0,0.0,0.0,0.0,0.0,5,0.011848341232227487,1,0
negative_5709,-56.98406,77.73013,88.45314,68.67644,0.70709497,0.29929784,6.415459,3.080057,1.2077295,0.104444146,0.1256038647342995,58.773815,13.608878,0.7246376811594203,0.0966183574879227,0.1400966183574879,0.7632850241545893,0,38.968365,0.1884057971014492,0.217391304347826,0.4879227053140096,10.972824,0.0295979899497487,4321.5,207.0,23.776274,0.4391694125348838,0.0065935203501908,0.0812004947656774,-9.11269344264768e-16,0.5,0.0,8,0.03864734299516908,1,1
negative_1577,-82.41912,61.0274,95.95148,72.43575,0.4533304,0.32660693,8.264706,3.2254436,3.0441177,0.031838357,0.3161764705882353,81.276764,21.52753,0.2573529411764705,0.0,0.4485294117647059,0.5514705882352942,0,50.09252,0.1911764705882352,0.2867647058823529,0.4705882352941176,12.819669,0.067286432160804,3028.5,136.0,18.615988,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_3658,-70.015205,58.784317,67.109535,82.25274,0.40176827,0.35546353,9.164948,3.9149363,3.1804123,0.018166047,0.4484536082474227,83.059616,21.373686,0.2371134020618556,0.1778350515463917,0.1958762886597938,0.6262886597938144,0,134.6434,0.2139175257731958,0.2989690721649484,0.4072164948453608,12.854249,0.0287437185929648,8542.5,388.0,23.598644,0.0533939028836122,9.804581636506715e-05,0.0099018087420969,0.3913642305635159,0.0,0.3358778625954198,6,0.015463917525773196,1,1
negative_2812,-83.68537,63.208763,100.38719,67.86916,0.4493379,0.3368094,8.670732,3.295488,2.9512196,0.029735943,0.3536585365853658,88.26329,15.564474,0.1768292682926829,0.0609756097560975,0.4573170731707317,0.4817073170731707,0,55.819965,0.1524390243902439,0.3536585365853658,0.4512195121951219,13.306834,0.0558793969849246,3862.5,164.0,21.065601,0.4864861797120033,7.797558304841114e-05,0.0088303784204535,0.5806772194116866,0.3333333333333333,0.0,2,0.012195121951219513,0,1
negative_2799,-64.36854,85.53265,71.34719,71.85323,0.6495252,0.27014717,6.8539324,2.6864583,1.1235955,0.058774494,0.0898876404494382,40.49281,6.6222057,1.0,0.1573033707865168,0.1910112359550561,0.651685393258427,0,14.590162,0.2359550561797752,0.2247191011235955,0.3595505617977528,6.5983095,0.0717085427135678,1873.5,89.0,15.390366,0.0216294714642142,2.99999274223408e-05,0.0054772189496441,1.0204074996828945,0.1212121212121212,0.0227272727272727,3,0.033707865168539325,0,1
negative_6279,-62.76613,83.953186,76.10594,93.315506,0.52906793,0.327569,7.7181664,3.5706763,2.271647,0.01750477,0.264855687606112,60.206665,25.230484,0.5772495755517827,0.1468590831918506,0.2071307300509338,0.6460101867572157,0,346.71445,0.1366723259762309,0.4516129032258064,0.3395585738539898,17.70597,0.0067336683417085,24958.5,1178.0,39.988754,0.03054350120286,9.629868203748816e-05,0.0098131891878985,0.9223967961239083,0.1042471042471042,0.1621621621621621,24,0.02037351443123939,1,0
negative_2591,-68.3,71.9282,80.54128,68.24098,0.47400215,0.303538,8.091743,3.2646856,2.7155964,0.026432116,0.3027522935779816,49.76138,11.374074,1.0,0.1376146788990825,0.3027522935779816,0.5596330275229358,0,36.580494,0.1743119266055046,0.3577981651376147,0.3944954128440367,5.1381874,0.076180904522613,2484.0,109.0,13.628065,0.0216991043624912,1.695474018253187e-05,0.0041176134085817,0.9211099866772507,0.0808080808080808,0.005050505050505,3,0.027522935779816515,0,1
negative_4961,-74.87871,51.268932,42.60869,86.50392,0.30385047,0.28204814,9.911414,3.0348918,3.5536628,0.009229632,0.5229982964224872,78.17027,23.398134,0.2350936967632027,0.3339011925042589,0.1737649063032368,0.4923339011925042,0,210.4644,0.1890971039182283,0.3066439522998296,0.4412265758091993,9.127578,0.0164321608040201,13524.0,587.0,24.241907,0.0217057084856117,1.5433679168069436e-05,0.0039285721538581,0.1754813102783385,0.3181818181818182,0.0,8,0.013628620102214651,1,0
negative_194,-66.50442,49.382034,31.483747,85.15899,0.4505287,0.3037946,8.872791,3.297315,2.1484098,0.04664383,0.2985865724381625,84.13573,19.767143,0.1749116607773851,0.4346289752650176,0.127208480565371,0.4381625441696113,0,137.04817,0.1696113074204947,0.3339222614840989,0.3992932862190813,16.529142,0.016180904522613,12507.0,566.0,33.99634,0.0,0.0,0.0,0.0,0.0,0.0,7,0.012367491166077738,1,0
negative_917,-73.859344,62.22772,82.62045,77.189125,0.3667263,0.33311215,9.505051,3.5617483,3.5252526,0.015777385,0.4772727272727273,82.85758,24.186348,0.1818181818181818,0.106060606060606,0.4141414141414141,0.4797979797979798,0,146.86928,0.154040404040404,0.3207070707070707,0.4090909090909091,10.659926,0.0253266331658291,8707.5,396.0,21.944635,0.0,0.0,0.0,0.0,0.0,0.0,4,0.010101010101010102,1,1
negative_1509,-69.28004,56.138668,46.19712,89.07651,0.27098078,0.27563804,10.374101,3.3359053,3.9100718,0.008781684,0.5539568345323741,85.26692,17.897219,0.1492805755395683,0.2715827338129496,0.210431654676259,0.5179856115107914,0,209.56032,0.1708633093525179,0.2931654676258993,0.4442446043165468,7.5609694,0.0225125628140703,12156.0,556.0,22.264002,0.0,0.0,0.0,0.0,0.0,0.0,6,0.01079136690647482,1,0
negative_7215,-69.84554,48.80275,27.06693,83.12248,0.27363074,0.28855342,10.312871,3.1429458,3.4851484,0.009739645,0.5623762376237624,91.91379,14.505942,0.0811881188118811,0.4594059405940594,0.1584158415841584,0.3821782178217822,0,170.6605,0.194059405940594,0.2257425742574257,0.493069306930693,10.139067,0.0224120603015075,11296.5,505.0,22.254494,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009900990099009901,1,0
negative_6477,-80.11731,60.065784,80.731926,81.44992,0.28526533,0.2910141,10.226923,3.5793302,4.046154,0.010675273,0.5480769230769231,91.94567,13.128037,0.0673076923076923,0.0557692307692307,0.4,0.5442307692307692,0,205.73146,0.2346153846153846,0.2846153846153846,0.3826923076923076,11.821906,0.0197989949748743,12001.5,520.0,25.17956,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0057692307692307696,0,0
negative_4195,-75.52977,64.07347,67.68202,83.56331,0.3724138,0.31349084,8.9437895,3.0824826,3.0270646,0.008679874,0.4371963913948646,69.00485,22.815844,0.4267869535045107,0.21235253296322,0.2734212352532963,0.5142262317834837,0,487.71268,0.183206106870229,0.3296321998612075,0.4149895905621096,13.935436,0.0062311557788944,32401.5,1441.0,41.579796,0.0,0.0,0.0,0.0,0.0,0.0,31,0.021512838306731435,1,0
negative_5840,-67.144806,61.03219,77.47635,75.23502,0.43389988,0.34233448,8.738351,3.6204355,3.419355,0.018533397,0.4014336917562724,60.439537,23.946564,0.5591397849462365,0.1003584229390681,0.1971326164874552,0.7025089605734767,0,109.173904,0.1577060931899641,0.3799283154121863,0.3548387096774194,10.559598,0.035929648241206,5910.0,279.0,20.006592,0.0,0.0,0.0,0.0,0.0,0.0,14,0.05017921146953405,1,1
negative_3060,-56.12441,75.09898,45.907738,75.98981,0.6664912,0.29770395,6.452381,2.8700593,0.75,0.082750164,0.1369047619047619,67.502914,24.73306,0.5476190476190477,0.3809523809523809,0.0,0.6190476190476191,0,19.527672,0.0476190476190476,0.3988095238095238,0.4761904761904761,12.151769,0.0431658291457286,3369.0,168.0,24.263083,0.0,0.0,0.0,0.0,0.0,0.0,8,0.047619047619047616,1,1
negative_4410,-75.644485,45.381763,43.940815,82.766266,0.36199248,0.30582392,9.044487,2.904146,2.5764024,0.017716479,0.4332688588007737,89.276306,14.059493,0.0793036750483558,0.3597678916827853,0.1837524177949709,0.4564796905222437,0,147.27202,0.2630560928433268,0.264990328820116,0.437137330754352,13.531385,0.0174371859296482,12406.5,517.0,32.84896,0.0,0.0,0.0,0.0,0.0,0.0,5,0.009671179883945842,1,0
negative_6900,-75.06427,57.50595,56.36447,85.096405,0.36049846,0.29955712,9.62475,3.0930417,2.9181638,0.016258562,0.437125748502994,85.5981,16.03063,0.1397205588822355,0.1636726546906187,0.2395209580838323,0.5968063872255489,0,151.90004,0.2015968063872255,0.3413173652694611,0.3632734530938123,12.844159,0.0200502512562814,11287.5,501.0,30.285927,0.0,0.0,0.0,0.0,0.0,0.0,2,0.003992015968063872,0,0
negative_3984,-68.257454,59.86597,37.089832,87.497185,0.31190345,0.31463882,9.932203,3.2692652,3.0305085,0.010102552,0.5423728813559322,85.93892,21.195204,0.1661016949152542,0.3830508474576271,0.1711864406779661,0.4457627118644068,0,180.02046,0.235593220338983,0.2661016949152542,0.4084745762711864,10.018894,0.0170351758793969,13332.0,590.0,24.104422,0.0,0.0,0.0,0.0,0.0,0.0,14,0.023728813559322035,1,0
negative_6957,-73.7295,67.70885,86.00585,77.48701,0.35092193,0.3412246,9.540131,3.4992259,3.8741865,0.013701347,0.4967462039045553,82.17302,22.9803,0.2212581344902386,0.1106290672451193,0.3665943600867679,0.5227765726681128,0,187.20915,0.1887201735357917,0.3101952277657266,0.4099783080260303,12.566994,0.02,10267.5,461.0,23.458916,0.0,0.0,0.0,0.0,0.0,0.0,7,0.015184381778741865,1,0
negative_3509,-68.18842,62.234215,64.88087,86.198456,0.4357396,0.33604482,8.810289,3.8693674,2.8906753,0.016619531,0.3810289389067524,73.63335,27.15274,0.319935691318328,0.2315112540192926,0.1398713826366559,0.6286173633440515,0,204.07954,0.1543408360128617,0.4308681672025723,0.3360128617363344,15.414457,0.0145226130653266,13330.5,622.0,31.784363,0.0,0.0,0.0,0.0,0.0,0.0,41,0.06591639871382636,1,0
negative_5652,-75.26068,61.221775,89.55909,75.04415,0.3783784,0.3250139,9.331819,3.4169464,3.6863637,0.015075632,0.4409090909090909,80.27277,23.504555,0.2295454545454545,0.084090909090909,0.3477272727272727,0.5681818181818182,0,173.8139,0.2568181818181818,0.2386363636363636,0.3795454545454545,9.561158,0.0235678391959799,9745.5,440.0,22.466038,0.0,0.0,0.0,0.0,0.0,0.0,10,0.022727272727272728,1,0
negative_2752,-79.27912,63.594864,90.88132,69.43113,0.46876743,0.31944332,8.395604,3.3336692,2.6483517,0.029730706,0.3296703296703296,78.71709,19.66969,0.3351648351648351,0.0549450549450549,0.4175824175824176,0.5274725274725275,0,57.41099,0.1813186813186813,0.2857142857142857,0.456043956043956,17.399132,0.0455276381909547,4063.5,182.0,23.643791,0.0,0.0,0.0,0.0,0.0,0.0,6,0.03296703296703297,1,1
negative_1862,-68.19172,44.624237,6.5717244,63.887764,0.7398441,0.15545827,6.5931034,1.5069126,0.0,0.10489511,0.0,55.927242,7.045551,0.993103448275862,0.5241379310344828,0.0,0.4758620689655172,0,0.0,0.3103448275862069,0.1862068965517241,0.4344827586206896,14.558377,0.037286432160804,3292.5,145.0,32.6917,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
negative_2420,-66.46164,57.21421,63.191196,87.1027,0.4260536,0.3408876,8.792453,3.2783823,2.6792452,0.028377188,0.4213836477987421,85.93082,16.93327,0.1886792452830188,0.2830188679245283,0.0125786163522012,0.7044025157232704,0,48.450638,0.0628930817610062,0.3584905660377358,0.4968553459119497,15.899509,0.0551758793969849,3331.5,159.0,20.614288,0.0,0.0,0.0,0.0,0.0,0.0,9,0.05660377358490566,1,1
